date,flow
27/07/2015,0.04375992
28/07/2015,0.046401769
29/07/2015,0.054399571
30/07/2015,0.054847308
31/07/2015,0.10153371
1/08/2015,0.105051206
2/08/2015,0.070315582
3/08/2015,0.058894364
4/08/2015,0.052166474
5/08/2015,0.047284935
6/08/2015,0.04375992
7/08/2015,0.042881772
8/08/2015,0.059346028
9/08/2015,0.074498354
10/08/2015,0.076839747
11/08/2015,0.083943818
12/08/2015,0.065713645
13/08/2015,0.057992251
14/08/2015,0.053505224
15/08/2015,0.049055231
16/08/2015,0.045519894
17/08/2015,0.04994241
18/08/2015,0.063885664
19/08/2015,0.063429774
20/08/2015,0.125301469
21/08/2015,0.111161097
22/08/2015,0.115812382
23/08/2015,0.08971852
24/08/2015,0.078250831
25/08/2015,0.068930088
26/08/2015,0.063429774
27/08/2015,0.057992251
28/08/2015,0.074965605
29/08/2015,0.10153371
30/08/2015,0.103037099
31/08/2015,0.092638126
1/09/2015,0.099041522
2/09/2015,0.080139732
3/09/2015,0.071705404
4/09/2015,0.066630329
5/09/2015,0.094596915
6/09/2015,0.079194206
7/09/2015,0.068469204
8/09/2015,0.062064708
9/09/2015,0.05709174
10/09/2015,0.059346028
11/09/2015,0.085859385
12/09/2015,0.107076447
13/09/2015,0.11842284
14/09/2015,0.09214999
15/09/2015,0.080139732
16/09/2015,0.072634397
17/09/2015,0.066630329
18/09/2015,0.062519299
19/09/2015,0.057992251
20/09/2015,0.054399571
21/09/2015,0.051275785
22/09/2015,0.048612154
23/09/2015,0.045079433
24/09/2015,0.042004819
25/09/2015,0.039817506
26/09/2015,0.038944547
27/09/2015,0.036332094
28/09/2015,0.034162059
29/09/2015,0.033728781
30/09/2015,0.031997998
1/10/2015,0.029839536
2/10/2015,0.027256248
3/10/2015,0.026396713
4/10/2015,0.026396713
5/10/2015,0.03546334
6/10/2015,0.033295739
7/10/2015,0.027256248
8/10/2015,0.024251064
9/10/2015,0.023822457
10/10/2015,0.02039937
11/10/2015,0.017838159
12/10/2015,0.015707294
13/10/2015,0.013579191
14/10/2015,0.014430124
15/10/2015,0.014004608
16/10/2015,0.014430124
17/10/2015,0.015707294
18/10/2015,0.014430124
19/10/2015,0.013579191
20/10/2015,0.0123035
21/10/2015,0.011028589
22/10/2015,0.00890525
23/10/2015,0.007632023
24/10/2015,0.00635928
25/10/2015,0.004238898
26/10/2015,0.002543148
27/10/2015,0.001271533
28/10/2015,0.002119262
29/10/2015,0.001271533
30/10/2015,0
31/10/2015,0.004662903
1/11/2015,0.002543148
2/11/2015,0.017838159
3/11/2015,0.028116548
4/11/2015,0.021254222
5/11/2015,0.017838159
6/11/2015,0.01911816
7/11/2015,0.014004608
8/11/2015,0.007632023
9/11/2015,0.002543148
10/11/2015,0
11/11/2015,0
12/11/2015,0
13/11/2015,0
14/11/2015,0
15/11/2015,0
16/11/2015,0
17/11/2015,0
18/11/2015,0
19/11/2015,0
20/11/2015,0
21/11/2015,0
22/11/2015,0
23/11/2015,0
24/11/2015,0
25/11/2015,0
26/11/2015,0
27/11/2015,0
28/11/2015,0
29/11/2015,0
30/11/2015,0
1/12/2015,0
2/12/2015,0
3/12/2015,0
4/12/2015,0
5/12/2015,0
6/12/2015,0
7/12/2015,0
8/12/2015,0
9/12/2015,0
10/12/2015,0
11/12/2015,0
12/12/2015,0
13/12/2015,0
14/12/2015,0
15/12/2015,0
16/12/2015,0
17/12/2015,0
18/12/2015,0
19/12/2015,0
20/12/2015,0
21/12/2015,0
22/12/2015,0
23/12/2015,0
24/12/2015,0
25/12/2015,0
26/12/2015,0
27/12/2015,0
28/12/2015,0
29/12/2015,0
30/12/2015,0
31/12/2015,0
1/01/2016,0
2/01/2016,0
3/01/2016,0
4/01/2016,0
5/01/2016,0
6/01/2016,0
7/01/2016,0
8/01/2016,0
9/01/2016,0
10/01/2016,0
11/01/2016,0
12/01/2016,0
13/01/2016,0
14/01/2016,0
15/01/2016,0
16/01/2016,0
17/01/2016,0
18/01/2016,0
19/01/2016,0
20/01/2016,0
21/01/2016,0
22/01/2016,0
23/01/2016,0
24/01/2016,0
25/01/2016,0
26/01/2016,0
27/01/2016,0
28/01/2016,0
29/01/2016,0
30/01/2016,0
31/01/2016,0
1/02/2016,0
2/02/2016,0
3/02/2016,0
4/02/2016,0
5/02/2016,0
6/02/2016,0
7/02/2016,0
8/02/2016,0
9/02/2016,0
10/02/2016,0
11/02/2016,0
12/02/2016,0
13/02/2016,0
14/02/2016,0
15/02/2016,0
16/02/2016,0
17/02/2016,0
18/02/2016,0
19/02/2016,0
20/02/2016,0
21/02/2016,0
22/02/2016,0
23/02/2016,0
24/02/2016,0
25/02/2016,0
26/02/2016,0
27/02/2016,0
28/02/2016,0
29/02/2016,0
1/03/2016,0
2/03/2016,0
3/03/2016,0
4/03/2016,0
5/03/2016,0
6/03/2016,0
7/03/2016,0
8/03/2016,0
9/03/2016,0
10/03/2016,0
11/03/2016,0
12/03/2016,0
13/03/2016,0
14/03/2016,0
15/03/2016,0
16/03/2016,0
17/03/2016,0
18/03/2016,0
19/03/2016,0
20/03/2016,0
21/03/2016,0
22/03/2016,0
23/03/2016,0
24/03/2016,0
25/03/2016,0
26/03/2016,0
27/03/2016,0
28/03/2016,0
29/03/2016,0
30/03/2016,0
31/03/2016,0
1/04/2016,0
2/04/2016,0
3/04/2016,0
4/04/2016,0
5/04/2016,0
6/04/2016,0
7/04/2016,0
8/04/2016,0
9/04/2016,0
10/04/2016,0
11/04/2016,0
12/04/2016,0
13/04/2016,0
14/04/2016,0
15/04/2016,0
16/04/2016,0
17/04/2016,0
18/04/2016,0
19/04/2016,0
20/04/2016,0
21/04/2016,0
22/04/2016,0
23/04/2016,0
24/04/2016,0
25/04/2016,0
26/04/2016,0
27/04/2016,0
28/04/2016,0
29/04/2016,0
30/04/2016,0
1/05/2016,0
2/05/2016,0
3/05/2016,0
4/05/2016,0
5/05/2016,0
6/05/2016,0
7/05/2016,0
8/05/2016,0
9/05/2016,0
10/05/2016,0
11/05/2016,0
12/05/2016,0
13/05/2016,0
14/05/2016,0
15/05/2016,0
16/05/2016,0
17/05/2016,0
18/05/2016,0
19/05/2016,0
20/05/2016,0
21/05/2016,0
22/05/2016,0
23/05/2016,0
24/05/2016,0
25/05/2016,0.050386518
26/05/2016,0.053058608
27/05/2016,0.050830975
28/05/2016,0.045519894
29/05/2016,0.039380889
30/05/2016,0.035897592
31/05/2016,0.031565869
1/06/2016,0.027686301
2/06/2016,0.02168187
3/06/2016,0.015281464
4/06/2016,0.025967225
5/06/2016,0.029408483
6/06/2016,0.027686301
7/06/2016,0.054847308
8/06/2016,0.052612358
9/06/2016,0.041129037
10/06/2016,0.036332094
11/06/2016,0.031997998
12/06/2016,0.03243035
13/06/2016,0.069853274
14/06/2016,0.066630329
15/06/2016,0.054847308
16/06/2016,0.048612154
17/06/2016,0.046401769
18/06/2016,0.044199449
19/06/2016,0.042004819
20/06/2016,0.053952211
21/06/2016,0.05709174
22/06/2016,0.053952211
23/06/2016,0.053505224
24/06/2016,0.052166474
25/06/2016,0.056642077
26/06/2016,0.053058608
27/06/2016,0.049055231
28/06/2016,0.067089355
29/06/2016,0.091662471
30/06/2016,0.064341993
1/07/2016,0.053505224
2/07/2016,0.047284935
3/07/2016,0.04375992
4/07/2016,0.041566783
5/07/2016,0.038944547
6/07/2016,0.037201864
7/07/2016,0.037201864
8/07/2016,0.058894364
9/07/2016,0.133956634
10/07/2016,0.168474519
11/07/2016,0.115292578
12/07/2016,0.090689277
13/07/2016,0.078722251
14/07/2016,0.071241645
15/07/2016,0.064798764
16/07/2016,0.079666699
17/07/2016,0.157169663
18/07/2016,0.137811789
19/07/2016,0.108093303
20/07/2016,0.091662471
21/07/2016,0.127445285
22/07/2016,0.133409362
23/07/2016,0.105556465
24/07/2016,0.093616267
25/07/2016,0.084900455
26/07/2016,0.078722251
27/07/2016,0.074498354
28/07/2016,0.071241645
29/07/2016,0.068469204
30/07/2016,0.065713645
31/07/2016,0.080613309
1/08/2016,0.083943818
2/08/2016,0.069853274
3/08/2016,0.064798764
4/08/2016,0.064341993
5/08/2016,0.068469204
6/08/2016,0.068469204
7/08/2016,0.117376357
8/08/2016,0.162479123
9/08/2016,0.151939793
10/08/2016,0.127983293
11/08/2016,0.112704832
12/08/2016,0.108093303
13/08/2016,0.095580097
14/08/2016,0.088266902
15/08/2016,0.087784221
16/08/2016,0.102535289
17/08/2016,0.125836197
18/08/2016,0.167870351
19/08/2016,0.129061793
20/08/2016,0.130143626
21/08/2016,0.11842284
22/08/2016,0.115812382
23/08/2016,0.10203416
24/08/2016,0.094596915
25/08/2016,0.08971852
26/08/2016,0.088266902
27/08/2016,0.213519715
28/08/2016,0.170293269
29/08/2016,0.140591844
30/08/2016,0.122639953
31/08/2016,0.125301469
1/09/2016,0.119472418
2/09/2016,0.106569083
3/09/2016,0.099538627
4/09/2016,0.093126884
5/09/2016,0.087302133
6/09/2016,0.083943818
7/09/2016,0.112189517
8/09/2016,0.141150531
9/09/2016,0.10758452
10/09/2016,0.097554153
11/09/2016,0.090689277
12/09/2016,0.084900455
13/09/2016,0.080139732
14/09/2016,0.077309581
15/09/2016,0.077309581
16/09/2016,0.087302133
17/09/2016,0.075901643
18/09/2016,0.073565372
19/09/2016,0.112189517
20/09/2016,0.087302133
21/09/2016,0.078250831
22/09/2016,0.079194206
23/09/2016,0.087302133
24/09/2016,0.078250831
25/09/2016,0.083466353
26/09/2016,0.079666699
27/09/2016,0.081562106
28/09/2016,0.098545076
29/09/2016,0.082037331
30/09/2016,0.078722251
1/10/2016,0.08971852
2/10/2016,0.093126884
3/10/2016,0.084900455
4/10/2016,0.085859385
5/10/2016,0.081087433
6/10/2016,0.075433367
7/10/2016,0.072634397
8/10/2016,0.109113014
9/10/2016,0.126908102
10/10/2016,0.099041522
11/10/2016,0.087784221
12/10/2016,0.080613309
13/10/2016,0.074965605
14/10/2016,0.071705404
15/10/2016,0.078722251
16/10/2016,0.077779942
17/10/2016,0.069391444
18/10/2016,0.065713645
19/10/2016,0.062519299
20/10/2016,0.064798764
21/10/2016,0.062519299
22/10/2016,0.05709174
23/10/2016,0.053952211
24/10/2016,0.050830975
25/10/2016,0.049055231
26/10/2016,0.047727008
27/10/2016,0.046401769
28/10/2016,0.045079433
29/10/2016,0.044199449
30/10/2016,0.047284935
31/10/2016,0.042881772
1/11/2016,0.039817506
2/11/2016,0.037201864
3/11/2016,0.034162059
4/11/2016,0.031997998
5/11/2016,0.030702272
6/11/2016,0.028977635
7/11/2016,0.025967225
8/11/2016,0.023394017
9/11/2016,0.022109671
10/11/2016,0.021254222
11/11/2016,0.021254222
12/11/2016,0.020826722
13/11/2016,0.020826722
14/11/2016,0.021254222
15/11/2016,0.01911816
16/11/2016,0.022965741
17/11/2016,0.040254402
18/11/2016,0.035029336
19/11/2016,0.029408483
20/11/2016,0.023394017
21/11/2016,0.01997216
22/11/2016,0.016985457
23/11/2016,0.011878447
24/11/2016,0.009754376
25/11/2016,0.008056374
26/11/2016,0.006783479
27/11/2016,0.003814923
28/11/2016,0.002967051
29/11/2016,0.002543148
30/11/2016,0.002119262
1/12/2016,0.001271533
2/12/2016,0.000847684
3/12/2016,0.000423841
4/12/2016,0
5/12/2016,0
6/12/2016,0
7/12/2016,0
8/12/2016,0
9/12/2016,0
10/12/2016,0
11/12/2016,0
12/12/2016,0
13/12/2016,0
14/12/2016,0
15/12/2016,0
16/12/2016,0
17/12/2016,0
18/12/2016,0
19/12/2016,0
20/12/2016,0
21/12/2016,0
22/12/2016,0
23/12/2016,0
24/12/2016,0
25/12/2016,0
26/12/2016,0
27/12/2016,0
28/12/2016,0
29/12/2016,0
30/12/2016,0
31/12/2016,0
1/01/2017,0
2/01/2017,0
3/01/2017,0
4/01/2017,0
5/01/2017,0
6/01/2017,0
7/01/2017,0
8/01/2017,0
9/01/2017,0
10/01/2017,0
11/01/2017,0
12/01/2017,0
13/01/2017,0
14/01/2017,0
15/01/2017,0
16/01/2017,0
17/01/2017,0
18/01/2017,0
19/01/2017,0
20/01/2017,0
21/01/2017,0
22/01/2017,0
23/01/2017,0
24/01/2017,0
25/01/2017,0
26/01/2017,0
27/01/2017,0
28/01/2017,0
29/01/2017,0
30/01/2017,0
31/01/2017,0
1/02/2017,0
2/02/2017,0
3/02/2017,0
4/02/2017,0
5/02/2017,0
6/02/2017,0
7/02/2017,0
8/02/2017,0
9/02/2017,0
10/02/2017,0
11/02/2017,0
12/02/2017,0.061156805
13/02/2017,0.039817506
14/02/2017,0.031997998
15/02/2017,0.023822457
16/02/2017,0.016133234
17/02/2017,0.007632023
18/02/2017,0
19/02/2017,0
20/02/2017,0
21/02/2017,0
22/02/2017,0
23/02/2017,0
24/02/2017,0
25/02/2017,0
26/02/2017,0
27/02/2017,0
28/02/2017,0
1/03/2017,0
2/03/2017,0
3/03/2017,0
4/03/2017,0
5/03/2017,0
6/03/2017,0
7/03/2017,0
8/03/2017,0
9/03/2017,0
10/03/2017,0
11/03/2017,0
12/03/2017,0
13/03/2017,0
14/03/2017,0
15/03/2017,0
16/03/2017,0
17/03/2017,0
18/03/2017,0
19/03/2017,0
20/03/2017,0
21/03/2017,0
22/03/2017,0
23/03/2017,0
24/03/2017,0
25/03/2017,0
26/03/2017,0
27/03/2017,0
28/03/2017,0
29/03/2017,0
30/03/2017,0
31/03/2017,0
1/04/2017,0
2/04/2017,0
3/04/2017,0
4/04/2017,0
5/04/2017,0
6/04/2017,0
7/04/2017,0
8/04/2017,0
9/04/2017,0
10/04/2017,0
11/04/2017,0
12/04/2017,0
13/04/2017,0
14/04/2017,0
15/04/2017,0
16/04/2017,0
17/04/2017,0
18/04/2017,0
19/04/2017,0
20/04/2017,0
21/04/2017,0
22/04/2017,0
23/04/2017,0
24/04/2017,0
25/04/2017,0
26/04/2017,0
27/04/2017,0
28/04/2017,0
29/04/2017,0
30/04/2017,0
1/05/2017,0
2/05/2017,0
3/05/2017,0
4/05/2017,0
5/05/2017,0
6/05/2017,0
7/05/2017,0
8/05/2017,0
9/05/2017,0
10/05/2017,0
11/05/2017,0
12/05/2017,0
13/05/2017,0
14/05/2017,0
15/05/2017,0
16/05/2017,0
17/05/2017,0
18/05/2017,0
19/05/2017,0
20/05/2017,0
21/05/2017,0
22/05/2017,0
23/05/2017,0
24/05/2017,0
25/05/2017,0
26/05/2017,0
27/05/2017,0
28/05/2017,0
29/05/2017,0
30/05/2017,0
31/05/2017,0
1/06/2017,0
2/06/2017,0
3/06/2017,0
4/06/2017,0
5/06/2017,0
6/06/2017,0
7/06/2017,0
8/06/2017,0
9/06/2017,0
10/06/2017,0
11/06/2017,0
12/06/2017,0
13/06/2017,0
14/06/2017,0
15/06/2017,0
16/06/2017,0
17/06/2017,0
18/06/2017,0
19/06/2017,0
20/06/2017,0
21/06/2017,0
22/06/2017,0
23/06/2017,0
24/06/2017,0
25/06/2017,0
26/06/2017,0
27/06/2017,0
28/06/2017,0
29/06/2017,0
30/06/2017,0
1/07/2017,0
2/07/2017,0
3/07/2017,0
4/07/2017,0
5/07/2017,0
6/07/2017,0
7/07/2017,0.055295424
8/07/2017,0.053505224
9/07/2017,0.04375992
10/07/2017,0.038508476
11/07/2017,0.036766851
12/07/2017,0.045079433
13/07/2017,0.053058608
14/07/2017,0.053058608
15/07/2017,0.045960672
16/07/2017,0.059346028
17/07/2017,0.050830975
18/07/2017,0.041566783
19/07/2017,0.052612358
20/07/2017,0.107076447
21/07/2017,0.091662471
22/07/2017,0.087302133
23/07/2017,0.099538627
24/07/2017,0.117899213
25/07/2017,0.086339717
26/07/2017,0.113737688
27/07/2017,0.120525113
28/07/2017,0.149640385
29/07/2017,0.158342588
30/07/2017,0.157755632
31/07/2017,0.161292253
1/08/2017,0.190939956
2/08/2017,0.138921147
3/08/2017,0.124767553
4/08/2017,0.116332944
5/08/2017,0.10203416
6/08/2017,0.093126884
7/08/2017,0.086820632
8/08/2017,0.095580097
9/08/2017,0.2717567
10/08/2017,0.187096261
11/08/2017,0.150788189
12/08/2017,0.216959173
13/08/2017,0.211471045
14/08/2017,0.303830477
15/08/2017,0.244158049
16/08/2017,0.196129218
17/08/2017,0.167870351
18/08/2017,0.151939793
19/08/2017,0.153095219
20/08/2017,0.149067899
21/08/2017,0.132862947
22/08/2017,0.124234446
23/08/2017,0.115292578
24/08/2017,0.107076447
25/08/2017,0.10153371
26/08/2017,0.096565835
27/08/2017,0.09214999
28/08/2017,0.087302133
29/08/2017,0.084421851
30/08/2017,0.082513112
31/08/2017,0.086339717
1/09/2017,0.127983293
2/09/2017,0.122110055
3/09/2017,0.098545076
4/09/2017,0.090203595
5/09/2017,0.085379631
6/09/2017,0.081087433
7/09/2017,0.076370435
8/09/2017,0.073099635
9/09/2017,0.071241645
10/09/2017,0.071705404
11/09/2017,0.072634397
12/09/2017,0.078722251
13/09/2017,0.071241645
14/09/2017,0.06617176
15/09/2017,0.063429774
16/09/2017,0.061156805
17/09/2017,0.060250586
18/09/2017,0.058443106
19/09/2017,0.056642077
20/09/2017,0.070315582
21/09/2017,0.080613309
22/09/2017,0.122639953
23/09/2017,0.124767553
24/09/2017,0.114255234
25/09/2017,0.161292253
26/09/2017,0.146787337
27/09/2017,0.117376357
28/09/2017,0.1086028
29/09/2017,0.107076447
30/09/2017,0.093126884
1/10/2017,0.086820632
2/10/2017,0.082037331
3/10/2017,0.076370435
4/10/2017,0.072169654
5/10/2017,0.068469204
6/10/2017,0.06617176
7/10/2017,0.06617176
8/10/2017,0.065255981
9/10/2017,0.062519299
10/10/2017,0.061610545
11/10/2017,0.061610545
12/10/2017,0.057541797
13/10/2017,0.054399571
14/10/2017,0.052166474
15/10/2017,0.053505224
16/10/2017,0.058443106
17/10/2017,0.097554153
18/10/2017,0.109623948
19/10/2017,0.078722251
20/10/2017,0.067089355
21/10/2017,0.058894364
22/10/2017,0.060250586
23/10/2017,0.067548841
24/10/2017,0.059798101
25/10/2017,0.055295424
26/10/2017,0.056192805
27/10/2017,0.061610545
28/10/2017,0.059346028
29/10/2017,0.058443106
30/10/2017,0.053505224
31/10/2017,0.047727008
1/11/2017,0.04375992
2/11/2017,0.041566783
3/11/2017,0.038508476
4/11/2017,0.03546334
5/11/2017,0.032862929
6/11/2017,0.029408483
7/11/2017,0.025967225
8/11/2017,0.024679841
9/11/2017,0.026826386
10/11/2017,0.028546991
11/11/2017,0.025108792
12/11/2017,0.024251064
13/11/2017,0.019545091
14/11/2017,0.014004608
15/11/2017,0.014430124
16/11/2017,0.01272864
17/11/2017,0.011878447
18/11/2017,0.008480782
19/11/2017,0.00508694
20/11/2017,0.002543148
21/11/2017,0.001271533
22/11/2017,0
23/11/2017,0
24/11/2017,0
25/11/2017,0
26/11/2017,0
27/11/2017,0
28/11/2017,0
29/11/2017,0
30/11/2017,0
1/12/2017,0
2/12/2017,0
3/12/2017,0
4/12/2017,0
5/12/2017,0
6/12/2017,0
7/12/2017,0
8/12/2017,0
9/12/2017,0
10/12/2017,0
11/12/2017,0
12/12/2017,0
13/12/2017,0
14/12/2017,0
15/12/2017,0
16/12/2017,0
17/12/2017,0
18/12/2017,0
19/12/2017,0
20/12/2017,0
21/12/2017,0
22/12/2017,0
23/12/2017,0
24/12/2017,0
25/12/2017,0
26/12/2017,0
27/12/2017,0
28/12/2017,0
29/12/2017,0
30/12/2017,0
31/12/2017,0
1/01/2018,0
2/01/2018,0
3/01/2018,0
4/01/2018,0
5/01/2018,0
6/01/2018,0
7/01/2018,0
8/01/2018,0
9/01/2018,0
10/01/2018,0
11/01/2018,0
12/01/2018,0
13/01/2018,0
14/01/2018,0
15/01/2018,0
16/01/2018,0.022109671
17/01/2018,0.049055231
18/01/2018,0.031133962
19/01/2018,0.01911816
20/01/2018,0.010179041
21/01/2018,0.004238898
22/01/2018,0
23/01/2018,0
24/01/2018,0
25/01/2018,0
26/01/2018,0
27/01/2018,0
28/01/2018,0
29/01/2018,0
30/01/2018,0
31/01/2018,0
1/02/2018,0
2/02/2018,0
3/02/2018,0
4/02/2018,0
5/02/2018,0
6/02/2018,0
7/02/2018,0
8/02/2018,0
9/02/2018,0
10/02/2018,0
11/02/2018,0
12/02/2018,0
13/02/2018,0
14/02/2018,0
15/02/2018,0
16/02/2018,0
17/02/2018,0
18/02/2018,0
19/02/2018,0
20/02/2018,0
21/02/2018,0
22/02/2018,0
23/02/2018,0
24/02/2018,0
25/02/2018,0
26/02/2018,0
27/02/2018,0
28/02/2018,0
1/03/2018,0
2/03/2018,0
3/03/2018,0
4/03/2018,0
5/03/2018,0
6/03/2018,0
7/03/2018,0
8/03/2018,0
9/03/2018,0
10/03/2018,0
11/03/2018,0
12/03/2018,0
13/03/2018,0
14/03/2018,0
15/03/2018,0
16/03/2018,0
17/03/2018,0
18/03/2018,0
19/03/2018,0
20/03/2018,0
21/03/2018,0
22/03/2018,0
23/03/2018,0
24/03/2018,0
25/03/2018,0
26/03/2018,0
27/03/2018,0
28/03/2018,0
29/03/2018,0
30/03/2018,0
31/03/2018,0
1/04/2018,0
2/04/2018,0
3/04/2018,0
4/04/2018,0
5/04/2018,0
6/04/2018,0
7/04/2018,0
8/04/2018,0
9/04/2018,0
10/04/2018,0
11/04/2018,0
12/04/2018,0
13/04/2018,0
14/04/2018,0
15/04/2018,0
16/04/2018,0
17/04/2018,0
18/04/2018,0
19/04/2018,0
20/04/2018,0
21/04/2018,0
22/04/2018,0
23/04/2018,0
24/04/2018,0
25/04/2018,0
26/04/2018,0
27/04/2018,0
28/04/2018,0
29/04/2018,0
30/04/2018,0
1/05/2018,0
2/05/2018,0
3/05/2018,0
4/05/2018,0
5/05/2018,0
6/05/2018,0
7/05/2018,0
8/05/2018,0
9/05/2018,0
10/05/2018,0
11/05/2018,0
12/05/2018,0
13/05/2018,0
14/05/2018,0
15/05/2018,0
16/05/2018,0
17/05/2018,0
18/05/2018,0
19/05/2018,0
20/05/2018,0
21/05/2018,0
22/05/2018,0
23/05/2018,0
24/05/2018,0
25/05/2018,0
26/05/2018,0
27/05/2018,0
28/05/2018,0
29/05/2018,0
30/05/2018,0
31/05/2018,0
1/06/2018,0
2/06/2018,0
3/06/2018,0
4/06/2018,0
5/06/2018,0
6/06/2018,0
7/06/2018,0
8/06/2018,0.06617176
9/06/2018,0.052612358
10/06/2018,0.100036396
11/06/2018,0.089234048
12/06/2018,0.067089355
13/06/2018,0.060703486
14/06/2018,0.050830975
15/06/2018,0.044199449
16/06/2018,0.040254402
17/06/2018,0.037201864
18/06/2018,0.087302133
19/06/2018,0.084900455
20/06/2018,0.06617176
21/06/2018,0.058443106
22/06/2018,0.051275785
23/06/2018,0.046843189
24/06/2018,0.043320695
25/06/2018,0.038944547
26/06/2018,0.036332094
27/06/2018,0.052612358
28/06/2018,0.080613309
29/06/2018,0.059798101
30/06/2018,0.05172095
1/07/2018,0.045519894
2/07/2018,0.065713645
3/07/2018,0.130685799
4/07/2018,0.104546643
5/07/2018,0.150213814
6/07/2018,0.110647986
7/07/2018,0.092638126
8/07/2018,0.082513112
9/07/2018,0.074965605
10/07/2018,0.06800879
11/07/2018,0.06297432
12/07/2018,0.059798101
13/07/2018,0.068930088
14/07/2018,0.076370435
15/07/2018,0.151363515
