Site Code,Polygon ID,Site ID,AED Site,Type,Region,Year,mm,dd,ID,area,num_cells,num_outputs,age_surface,age_bottom,salinity_surface,salinity_ bottom,temp_surface,temp_bottom,oxygen_surface,oxygen_bottom,nh4_surface,nh4_bottom,CHLA,sal_strat,sal_strat_area,lowoxygen_area,hypoxia_area,temp_surface_avg,temp_surface_max,sal_strat_history,lowoxygen_frequency,hypoxia_frequency,anoxia_frequency,cyano_hab_index_avg,dino_hab_index_avg,mag_hsi_avg,wqi_avg
VealeMC1AU-10_102.5m_217,MC1,MC1,Mandurah Channel,NS,Local,2010,04,15,217,13567.8457,3.0000,,
VealeMC1W-9_102.5m_237,MC1,MC1,Mandurah Channel,NS,Local,2009,07,09,237,13567.8457,3.0000,,
VealeMC1SP-9_102.5m_257,MC1,MC1,Mandurah Channel,NS,Local,2009,10,12,257,13567.8457,3.0000,,
YoungMC1SU196_21m_646,MC1,MC1,Mandurah Channel,NS,Local,1996,02,16,646,13567.8457,3.0000,,
YoungMC1AU196_21m_661,MC1,MC1,Mandurah Channel,NS,Local,1996,05,22,661,13567.8457,3.0000,,
YoungMC1W196_21m_676,MC1,MC1,Mandurah Channel,NS,Local,1996,08,29,676,13567.8457,3.0000,,
YoungMC1SP196_21m_691,MC1,MC1,Mandurah Channel,NS,Local,1996,11,12,691,13567.8457,3.0000,,
YoungMC1SU197_21m_706,MC1,MC1,Mandurah Channel,NS,Local,1997,02,11,706,13567.8457,3.0000,,
YoungMC1AU197_21m_721,MC1,MC1,Mandurah Channel,NS,Local,1997,05,05,721,13567.8457,3.0000,,
YoungMC1W197_21m_736,MC1,MC1,Mandurah Channel,NS,Local,1997,07,28,736,13567.8457,3.0000,,
YoungMC1SP197_21m_751,MC1,MC1,Mandurah Channel,NS,Local,1997,11,11,751,13567.8457,3.0000,,
VealeMC1W12008_21m_766,MC1,MC1,Mandurah Channel,NS,Local,2008,07,11,766,13567.8457,3.0000,,
VealeMC1SP12008_21m_785,MC1,MC1,Mandurah Channel,NS,Local,2008,10,14,785,13567.8457,3.0000,,
VealeMC1SU12009_21m_805,MC1,MC1,Mandurah Channel,NS,Local,2009,01,14,805,13567.8457,3.0000,,
VealeMC1AU12009_21m_825,MC1,MC1,Mandurah Channel,NS,Local,2009,04,07,825,13567.8457,3.0000,,
VealeMC1W12009_21m_845,MC1,MC1,Mandurah Channel,NS,Local,2009,07,09,845,13567.8457,3.0000,,
VealeMC1SP12009_21m_865,MC1,MC1,Mandurah Channel,NS,Local,2009,10,12,865,13567.8457,3.0000,,
VealeMC1SU12010_21m_885,MC1,MC1,Mandurah Channel,NS,Local,2010,01,15,885,13567.8457,3.0000,,
VealeMC1AU12010_21m_905,MC1,MC1,Mandurah Channel,NS,Local,2010,04,15,905,13567.8457,3.0000,,
HallettMC1AU-16_21m_1480,MC1,MC1,Mandurah Channel,NS,Local,2016,06,01,1480,13567.8457,3.0000,,24.2368,24.1992,35.7092,35.7136,15.3662,15.0047,7.4999,7.4934,0.0021,0.0021,0.3438,0.0035,0.0000,0.0000,0.0000,16.9325,18.9610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0028,0.0000,1.0000,
HallettMC1SP-16_21m_1481,MC1,MC1,Mandurah Channel,NS,Local,2016,10,31,1481,13567.8457,3.0000,,32.6117,27.9963,31.0441,32.3220,17.4881,16.9961,7.9909,7.8442,0.0039,0.0031,15.3081,1.0223,0.0000,0.0000,0.0000,17.3093,20.3103,0.7503,0.0000,0.0000,0.0000,0.0000,0.0348,0.0000,0.9454,
HallettMC1SU-17_21m_1482,MC1,MC1,Mandurah Channel,NS,Local,2017,02,15,1482,13567.8457,3.0000,,27.8025,23.5172,33.7926,35.5114,22.0972,20.8744,6.7373,6.7694,0.0296,0.0098,9.3015,1.3750,0.0000,0.0000,0.0000,23.3679,30.3542,0.0000,0.2501,0.0000,0.0000,0.0000,0.0087,0.0000,0.9319,
HallettMC1W-16_21m_1483,MC1,MC1,Mandurah Channel,NS,Local,2016,07,27,1483,13567.8457,3.0000,,34.5476,23.6306,31.4415,33.4259,13.1473,13.9416,7.9369,7.7701,0.0084,0.0044,0.6247,1.5875,0.0000,0.0000,0.0000,13.8171,15.9452,0.0000,0.0000,0.0000,0.0000,0.0000,0.0189,0.0000,0.9997,
HallettMC1AU17_21m_1608,MC1,MC1,Mandurah Channel,NS,Local,2017,04,13,1608,13567.8457,3.0000,,23.0296,23.0048,35.9239,35.9241,20.6473,20.6379,7.0482,7.0470,0.0040,0.0040,1.4706,0.0002,0.0000,0.0000,0.0000,21.2259,25.1653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0246,0.0000,0.8498,
HallettMC1SP17_21m_1612,MC1,MC1,Mandurah Channel,NS,Local,2017,10,19,1612,13567.8457,3.0000,,28.4074,23.9827,25.7433,28.8249,18.7167,18.4359,8.3471,8.0709,0.0105,0.0085,13.8687,2.4653,0.0000,0.0000,0.0000,16.4601,21.8591,4.0017,0.0000,0.0000,0.0000,0.0004,0.0700,0.0000,0.9698,
HallettMC1SU18_21m_1616,MC1,MC1,Mandurah Channel,NS,Local,2018,01,11,1616,13567.8457,3.0000,,19.3337,19.3646,36.2331,36.2271,23.0495,22.8104,6.7121,6.7108,0.0196,0.0195,2.7385,-0.0048,0.0000,0.0000,0.0000,21.6579,28.4468,0.0000,0.5002,0.0000,0.0000,0.0000,0.0246,0.0000,0.8821,
HallettMC1W17_21m_1620,MC1,MC1,Mandurah Channel,NS,Local,2017,06,26,1620,13567.8457,3.0000,,42.1257,42.2648,34.2447,34.2403,14.6640,14.6668,7.4491,7.4491,0.0116,0.0116,4.8422,-0.0035,0.0000,0.0000,0.0000,15.2580,16.9984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0145,0.0000,0.9580,
YoungMC2SU-96_102.5m_3,MC2,MC2,Mandurah Channel,NS,Local,1996,01,17,3,11380.1270,3.0000,,
YoungMC2AU-96_102.5m_18,MC2,MC2,Mandurah Channel,NS,Local,1996,04,22,18,11380.1270,3.0000,,
YoungMC2W-96_102.5m_33,MC2,MC2,Mandurah Channel,NS,Local,1996,07,25,33,11380.1270,3.0000,,
YoungMC2SP-96_102.5m_48,MC2,MC2,Mandurah Channel,NS,Local,1996,10,15,48,11380.1270,3.0000,,
YoungMC2SU-97_102.5m_63,MC2,MC2,Mandurah Channel,NS,Local,1997,01,13,63,11380.1270,3.0000,,
YoungMC2AU-97_102.5m_78,MC2,MC2,Mandurah Channel,NS,Local,1997,04,08,78,11380.1270,3.0000,,
YoungMC2W-97_102.5m_93,MC2,MC2,Mandurah Channel,NS,Local,1997,07,30,93,11380.1270,3.0000,,
YoungMC2SP-97_102.5m_108,MC2,MC2,Mandurah Channel,NS,Local,1997,10,13,108,11380.1270,3.0000,,
VealeMC2SU-9_102.5m_123,MC2,MC2,Mandurah Channel,NS,Local,2009,01,14,123,11380.1270,3.0000,,
VealeMC2AU-9_102.5m_143,MC2,MC2,Mandurah Channel,NS,Local,2009,04,07,143,11380.1270,3.0000,,
VealeMC2W-8_102.5m_163,MC2,MC2,Mandurah Channel,NS,Local,2008,07,11,163,11380.1270,3.0000,,
VealeMC2SP-8_102.5m_178,MC2,MC2,Mandurah Channel,NS,Local,2008,10,14,178,11380.1270,3.0000,,
VealeMC2SU-10_102.5m_198,MC2,MC2,Mandurah Channel,NS,Local,2010,01,15,198,11380.1270,3.0000,,
VealeMC2AU-10_102.5m_218,MC2,MC2,Mandurah Channel,NS,Local,2010,04,15,218,11380.1270,3.0000,,
VealeMC2W-9_102.5m_238,MC2,MC2,Mandurah Channel,NS,Local,2009,07,09,238,11380.1270,3.0000,,
VealeMC2SP-9_102.5m_258,MC2,MC2,Mandurah Channel,NS,Local,2009,10,13,258,11380.1270,3.0000,,
YoungMC2SU296_21m_647,MC2,MC2,Mandurah Channel,NS,Local,1996,02,16,647,11380.1270,3.0000,,
YoungMC2AU296_21m_662,MC2,MC2,Mandurah Channel,NS,Local,1996,05,22,662,11380.1270,3.0000,,
YoungMC2W296_21m_677,MC2,MC2,Mandurah Channel,NS,Local,1996,08,29,677,11380.1270,3.0000,,
YoungMC2SP296_21m_692,MC2,MC2,Mandurah Channel,NS,Local,1996,11,12,692,11380.1270,3.0000,,
YoungMC2SU297_21m_707,MC2,MC2,Mandurah Channel,NS,Local,1997,02,11,707,11380.1270,3.0000,,
YoungMC2AU297_21m_722,MC2,MC2,Mandurah Channel,NS,Local,1997,05,05,722,11380.1270,3.0000,,
YoungMC2W297_21m_737,MC2,MC2,Mandurah Channel,NS,Local,1997,07,28,737,11380.1270,3.0000,,
YoungMC2SP297_21m_752,MC2,MC2,Mandurah Channel,NS,Local,1997,11,11,752,11380.1270,3.0000,,
VealeMC2W22008_21m_767,MC2,MC2,Mandurah Channel,NS,Local,2008,07,11,767,11380.1270,3.0000,,
VealeMC2SP22008_21m_786,MC2,MC2,Mandurah Channel,NS,Local,2008,10,14,786,11380.1270,3.0000,,
VealeMC2SU22009_21m_806,MC2,MC2,Mandurah Channel,NS,Local,2009,01,14,806,11380.1270,3.0000,,
VealeMC2AU22009_21m_826,MC2,MC2,Mandurah Channel,NS,Local,2009,04,07,826,11380.1270,3.0000,,
VealeMC2W22009_21m_846,MC2,MC2,Mandurah Channel,NS,Local,2009,07,09,846,11380.1270,3.0000,,
VealeMC2SP22009_21m_866,MC2,MC2,Mandurah Channel,NS,Local,2009,10,12,866,11380.1270,3.0000,,
VealeMC2SU22010_21m_886,MC2,MC2,Mandurah Channel,NS,Local,2010,01,15,886,11380.1270,3.0000,,
VealeMC2AU22010_21m_906,MC2,MC2,Mandurah Channel,NS,Local,2010,04,15,906,11380.1270,3.0000,,
HallettMC2AU-16_21m_1484,MC2,MC2,Mandurah Channel,NS,Local,2016,06,01,1484,11380.1270,3.0000,,33.8009,33.3967,35.4817,35.4958,14.8817,14.1506,7.4074,7.4052,0.0035,0.0034,0.3713,0.0112,0.0000,0.0000,0.0000,16.7478,19.2942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0029,0.0000,1.0000,
HallettMC2SP-16_21m_1485,MC2,MC2,Mandurah Channel,NS,Local,2016,10,31,1485,11380.1270,3.0000,,36.6567,35.2204,29.9195,30.3596,17.8599,17.5550,8.1458,8.0859,0.0039,0.0040,17.4628,0.3521,0.0000,0.0000,0.0000,17.6884,22.7966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0661,0.0000,0.9082,
HallettMC2SU-17_21m_1486,MC2,MC2,Mandurah Channel,NS,Local,2017,02,15,1486,11380.1270,3.0000,,32.4178,30.3397,32.6443,35.4204,22.6261,21.5243,6.6101,6.6559,0.0504,0.0195,13.7912,2.2209,0.0000,0.0000,0.0000,23.9833,31.8215,0.0000,2.7512,0.0000,0.0000,0.0000,0.0089,0.0000,0.8520,
HallettMC2W-16_21m_1487,MC2,MC2,Mandurah Channel,NS,Local,2016,07,27,1487,11380.1270,3.0000,,44.7619,34.6227,29.3754,31.4259,13.0664,12.9660,7.9610,7.8743,0.0136,0.0088,0.6871,1.6404,0.0000,0.0000,0.0000,13.3329,15.5983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0367,0.0000,0.9989,
HallettMC2AU17_21m_1609,MC2,MC2,Mandurah Channel,NS,Local,2017,04,13,1609,11380.1270,3.0000,,24.3893,24.1988,35.8951,35.8997,20.9296,20.9097,7.0275,7.0254,0.0048,0.0048,1.7114,0.0037,0.0000,0.0000,0.0000,21.6989,25.5206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0421,0.0000,0.7476,
HallettMC2SP17_21m_1613,MC2,MC2,Mandurah Channel,NS,Local,2017,10,19,1613,11380.1270,3.0000,,30.9621,30.0906,24.0376,24.6920,19.0100,19.1124,8.5510,8.4880,0.0110,0.0105,14.2414,0.5235,0.0000,0.0000,0.0000,16.7028,22.7904,4.2518,0.0000,0.0000,0.0000,0.0018,0.0961,0.0000,0.9482,
HallettMC2SU18_21m_1617,MC2,MC2,Mandurah Channel,NS,Local,2018,01,11,1617,11380.1270,3.0000,,23.3412,22.6966,36.3512,36.3215,23.8158,23.4979,6.3753,6.3753,0.0377,0.0368,5.9189,-0.0238,0.0000,0.0000,0.0000,22.5697,30.2580,0.0000,1.2505,0.0000,0.0000,0.0000,0.0343,0.0000,0.7855,
HallettMC2W17_21m_1621,MC2,MC2,Mandurah Channel,NS,Local,2017,06,26,1621,11380.1270,3.0000,,48.9464,48.8213,34.0103,34.0159,14.5371,14.5404,7.3907,7.3904,0.0140,0.0139,5.4874,0.0045,0.0000,0.0000,0.0000,15.0297,16.6078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0234,0.0000,0.9226,
VealeMC4SU-9_102.5m_125,MC3,MC3,Mandurah Channel,NS,Local,2009,01,14,125,26268.4375,5.0000,,
VealeMC4AU-9_102.5m_145,MC3,MC3,Mandurah Channel,NS,Local,2009,04,07,145,26268.4375,5.0000,,
VealeMC4SP-8_102.5m_180,MC3,MC3,Mandurah Channel,NS,Local,2008,10,14,180,26268.4375,5.0000,,
VealeMC4SU-10_102.5m_200,MC3,MC3,Mandurah Channel,NS,Local,2010,01,15,200,26268.4375,5.0000,,
VealeMC4AU-10_102.5m_220,MC3,MC3,Mandurah Channel,NS,Local,2010,04,15,220,26268.4375,5.0000,,
VealeMC4W-9_102.5m_240,MC3,MC3,Mandurah Channel,NS,Local,2009,07,09,240,26268.4375,5.0000,,
VealeMC4SP-9_102.5m_260,MC3,MC3,Mandurah Channel,NS,Local,2009,10,12,260,26268.4375,5.0000,,
VealeMC4SP42008_21m_788,MC3,MC3,Mandurah Channel,NS,Local,2008,10,14,788,26268.4375,5.0000,,
VealeMC4SU42009_21m_808,MC3,MC3,Mandurah Channel,NS,Local,2009,01,14,808,26268.4375,5.0000,,
VealeMC4AU42009_21m_828,MC3,MC3,Mandurah Channel,NS,Local,2009,04,07,828,26268.4375,5.0000,,
VealeMC4W42009_21m_848,MC3,MC3,Mandurah Channel,NS,Local,2009,07,09,848,26268.4375,5.0000,,
VealeMC4SP42009_21m_868,MC3,MC3,Mandurah Channel,NS,Local,2009,10,12,868,26268.4375,5.0000,,
VealeMC4SU42010_21m_888,MC3,MC3,Mandurah Channel,NS,Local,2010,01,15,888,26268.4375,5.0000,,
VealeMC4AU42010_21m_908,MC3,MC3,Mandurah Channel,NS,Local,2010,04,15,908,26268.4375,5.0000,,
HallettMC3AU-16_21m_1488,MC3,MC3,Mandurah Channel,NS,Local,2016,06,01,1488,26268.4375,5.0000,,34.5076,34.2337,35.4597,35.4738,14.6802,14.0987,7.3963,7.3964,0.0036,0.0036,0.3718,0.0113,0.0000,0.0000,0.0000,16.7569,19.4060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000,1.0000,
HallettMC3SP-16_21m_1489,MC3,MC3,Mandurah Channel,NS,Local,2016,10,31,1489,26268.4375,5.0000,,36.6295,35.4939,29.8824,30.2428,17.8331,17.5833,8.0961,8.0524,0.0041,0.0042,17.5021,0.2883,0.0000,0.0000,0.0000,17.7350,22.9982,0.0000,0.0000,0.0000,0.0000,0.0000,0.0635,0.0000,0.9041,
HallettMC3SU-17_21m_1490,MC3,MC3,Mandurah Channel,NS,Local,2017,02,15,1490,26268.4375,5.0000,,31.2874,32.0042,32.7788,35.6916,22.2512,21.7850,6.6265,6.6154,0.0452,0.0193,12.5182,2.3303,0.0000,0.0000,0.0000,23.9726,32.0734,0.0000,2.7512,0.0000,0.0000,0.0000,0.0082,0.0000,0.8488,
HallettMC3W-16_21m_1491,MC3,MC3,Mandurah Channel,NS,Local,2016,07,27,1491,26268.4375,5.0000,,44.3438,36.0269,29.4069,31.1832,13.1322,12.8104,7.9385,7.9024,0.0137,0.0093,0.6931,1.4211,0.0000,0.0000,0.0000,13.3231,15.6583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0377,0.0000,0.9987,
HallettMC3AU17_21m_1610,MC3,MC3,Mandurah Channel,NS,Local,2017,04,13,1610,26268.4375,5.0000,,23.8542,23.8053,35.9090,35.9099,20.9370,20.9327,7.0212,7.0205,0.0046,0.0046,1.4823,0.0007,0.0000,0.0000,0.0000,21.6847,25.3739,0.0000,0.0000,0.0000,0.0000,0.0000,0.0412,0.0000,0.7409,
HallettMC3SP17_21m_1614,MC3,MC3,Mandurah Channel,NS,Local,2017,10,19,1614,26268.4375,5.0000,,30.7357,30.0355,24.0995,24.6261,19.0917,19.1745,8.5070,8.4603,0.0118,0.0114,14.2420,0.4213,0.0000,0.0000,0.0000,16.7240,23.0742,3.7516,0.0000,0.0000,0.0000,0.0029,0.0957,0.0000,0.9480,
HallettMC3SU18_21m_1618,MC3,MC3,Mandurah Channel,NS,Local,2018,01,11,1618,26268.4375,5.0000,,23.3150,23.1001,36.3452,36.3341,23.7525,23.6019,6.3106,6.2926,0.0402,0.0407,6.5681,-0.0089,0.0000,0.0000,0.0000,22.6118,30.5451,0.0000,1.5007,0.0000,0.0000,0.0000,0.0356,0.0000,0.7630,
HallettMC3W17_21m_1622,MC3,MC3,Mandurah Channel,NS,Local,2017,06,26,1622,26268.4375,5.0000,,49.2656,49.0994,33.9869,33.9946,14.5530,14.5575,7.3991,7.3987,0.0139,0.0139,5.5973,0.0061,0.0000,0.0000,0.0000,15.0284,16.6494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0235,0.0000,0.9187,
YoungMC3SU-96_102.5m_4,MC4,MC4,Mandurah Channel,NS,Local,1996,01,17,4,17599.1758,4.0000,,
YoungMC3AU-96_102.5m_19,MC4,MC4,Mandurah Channel,NS,Local,1996,04,22,19,17599.1758,4.0000,,
YoungMC3W-96_102.5m_34,MC4,MC4,Mandurah Channel,NS,Local,1996,07,25,34,17599.1758,4.0000,,
YoungMC3SP-96_102.5m_49,MC4,MC4,Mandurah Channel,NS,Local,1996,10,15,49,17599.1758,4.0000,,
YoungMC3SU-97_102.5m_64,MC4,MC4,Mandurah Channel,NS,Local,1997,01,13,64,17599.1758,4.0000,,
YoungMC3AU-97_102.5m_79,MC4,MC4,Mandurah Channel,NS,Local,1997,04,08,79,17599.1758,4.0000,,
YoungMC3W-97_102.5m_94,MC4,MC4,Mandurah Channel,NS,Local,1997,07,30,94,17599.1758,4.0000,,
YoungMC3SP-97_102.5m_109,MC4,MC4,Mandurah Channel,NS,Local,1997,10,13,109,17599.1758,4.0000,,
VealeMC3SU-9_102.5m_124,MC4,MC4,Mandurah Channel,NS,Local,2009,01,14,124,17599.1758,4.0000,,
VealeMC3AU-9_102.5m_144,MC4,MC4,Mandurah Channel,NS,Local,2009,04,07,144,17599.1758,4.0000,,
VealeMC3W-8_102.5m_164,MC4,MC4,Mandurah Channel,NS,Local,2008,07,11,164,17599.1758,4.0000,,
VealeMC3SP-8_102.5m_179,MC4,MC4,Mandurah Channel,NS,Local,2008,10,13,179,17599.1758,4.0000,,
VealeMC3SU-10_102.5m_199,MC4,MC4,Mandurah Channel,NS,Local,2010,01,15,199,17599.1758,4.0000,,
VealeMC3AU-10_102.5m_219,MC4,MC4,Mandurah Channel,NS,Local,2010,04,15,219,17599.1758,4.0000,,
VealeMC3W-9_102.5m_239,MC4,MC4,Mandurah Channel,NS,Local,2009,07,09,239,17599.1758,4.0000,,
VealeMC3SP-9_102.5m_259,MC4,MC4,Mandurah Channel,NS,Local,2009,10,12,259,17599.1758,4.0000,,
YoungMC3SU396_21m_648,MC4,MC4,Mandurah Channel,NS,Local,1996,02,16,648,17599.1758,4.0000,,
YoungMC3AU396_21m_663,MC4,MC4,Mandurah Channel,NS,Local,1996,05,22,663,17599.1758,4.0000,,
YoungMC3W396_21m_678,MC4,MC4,Mandurah Channel,NS,Local,1996,08,29,678,17599.1758,4.0000,,
YoungMC3SP396_21m_693,MC4,MC4,Mandurah Channel,NS,Local,1996,11,12,693,17599.1758,4.0000,,
YoungMC3SU397_21m_708,MC4,MC4,Mandurah Channel,NS,Local,1997,02,11,708,17599.1758,4.0000,,
YoungMC3AU397_21m_723,MC4,MC4,Mandurah Channel,NS,Local,1997,05,05,723,17599.1758,4.0000,,
YoungMC3W397_21m_738,MC4,MC4,Mandurah Channel,NS,Local,1997,07,28,738,17599.1758,4.0000,,
YoungMC3SP397_21m_753,MC4,MC4,Mandurah Channel,NS,Local,1997,11,11,753,17599.1758,4.0000,,
VealeMC3W32008_21m_768,MC4,MC4,Mandurah Channel,NS,Local,2008,07,11,768,17599.1758,4.0000,,
VealeMC3SP32008_21m_787,MC4,MC4,Mandurah Channel,NS,Local,2008,10,13,787,17599.1758,4.0000,,
VealeMC3SU32009_21m_807,MC4,MC4,Mandurah Channel,NS,Local,2009,01,14,807,17599.1758,4.0000,,
VealeMC3AU32009_21m_827,MC4,MC4,Mandurah Channel,NS,Local,2009,04,07,827,17599.1758,4.0000,,
VealeMC3W32009_21m_847,MC4,MC4,Mandurah Channel,NS,Local,2009,07,09,847,17599.1758,4.0000,,
VealeMC3SP32009_21m_867,MC4,MC4,Mandurah Channel,NS,Local,2009,10,12,867,17599.1758,4.0000,,
VealeMC3SU32010_21m_887,MC4,MC4,Mandurah Channel,NS,Local,2010,01,15,887,17599.1758,4.0000,,
VealeMC3AU32010_21m_907,MC4,MC4,Mandurah Channel,NS,Local,2010,04,15,907,17599.1758,4.0000,,
HallettMC4AU-16_21m_1492,MC4,MC4,Mandurah Channel,NS,Local,2016,06,01,1492,17599.1758,4.0000,,37.2787,38.1344,35.4364,35.4893,14.3547,13.6806,7.3680,7.3660,0.0039,0.0039,0.3739,0.0423,0.0000,0.0000,0.0000,16.6244,19.4719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0039,0.0000,1.0000,
HallettMC4SP-16_21m_1493,MC4,MC4,Mandurah Channel,NS,Local,2016,10,31,1493,17599.1758,4.0000,,38.0516,35.5698,29.4362,30.2102,18.0635,17.8863,8.0699,7.9583,0.0047,0.0046,17.7575,0.6192,0.0000,0.0000,0.0000,17.9554,22.9761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0629,0.0000,0.8881,
HallettMC4SU-17_21m_1494,MC4,MC4,Mandurah Channel,NS,Local,2017,02,15,1494,17599.1758,4.0000,,32.9160,32.9103,32.8412,35.5734,22.4178,21.8793,6.5600,6.5964,0.0485,0.0206,12.3526,2.1858,0.0000,0.0000,0.0000,24.5810,32.3661,0.0000,2.7512,0.0000,0.0000,0.0000,0.0086,0.0000,0.8100,
HallettMC4W-16_21m_1495,MC4,MC4,Mandurah Channel,NS,Local,2016,07,27,1495,17599.1758,4.0000,,47.5372,41.2035,28.8334,30.4676,12.9722,12.4369,7.9467,7.9691,0.0152,0.0105,0.7142,1.3074,0.0000,0.0000,0.0000,12.9538,15.5580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0378,0.0000,0.9980,
HallettMC4AU17_21m_1611,MC4,MC4,Mandurah Channel,NS,Local,2017,04,13,1611,17599.1758,4.0000,,26.6478,24.5450,35.8651,35.8980,21.1892,20.8660,7.0218,6.9849,0.0050,0.0046,3.3777,0.0263,0.0000,0.0000,0.0000,21.9804,26.3122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0460,0.0000,0.6735,
HallettMC4SP17_21m_1615,MC4,MC4,Mandurah Channel,NS,Local,2017,10,19,1615,17599.1758,4.0000,,31.0622,28.5505,23.8307,26.2903,19.1357,19.1053,8.4778,8.1814,0.0131,0.0113,14.2378,1.9677,0.0000,0.0000,0.0000,16.8563,23.4656,4.0017,0.0000,0.0000,0.0000,0.0041,0.0990,0.0000,0.9423,
HallettMC4SU18_21m_1619,MC4,MC4,Mandurah Channel,NS,Local,2018,01,11,1619,17599.1758,4.0000,,30.4436,27.1687,36.5303,36.4320,24.7001,23.9602,5.7909,5.8408,0.0734,0.0658,10.7581,-0.0786,0.0000,0.0000,0.0000,23.3332,30.7644,0.0000,2.2510,0.0000,0.0000,0.0000,0.0451,0.0000,0.6792,
HallettMC4W17_21m_1623,MC4,MC4,Mandurah Channel,NS,Local,2017,06,26,1623,17599.1758,4.0000,,58.4671,49.9210,33.6479,34.0072,14.2905,14.4925,7.4704,7.4355,0.0166,0.0140,5.6754,0.2874,0.0000,0.0000,0.0000,14.7847,16.5773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0297,0.0000,0.8859,
Loneragan50SU-81_102.5m_300,Lon50,Lon50,Mandurah Channel,NS,Local,1981,01,07,300,24366.2734,7.0000,,
Loneragan50SU-82_133m_301,Lon50,Lon50,Mandurah Channel,NS,Local,1982,01,12,301,24366.2734,7.0000,,
Loneragan50SU-83_133m_302,Lon50,Lon50,Mandurah Channel,NS,Local,1983,01,24,302,24366.2734,7.0000,,
Loneragan50SU-80_102.5m_329,Lon50,Lon50,Mandurah Channel,NS,Local,1980,02,13,329,24366.2734,7.0000,,
Loneragan50SU-81_102.5m_330,Lon50,Lon50,Mandurah Channel,NS,Local,1981,02,04,330,24366.2734,7.0000,,
Loneragan50SU-82_133m_331,Lon50,Lon50,Mandurah Channel,NS,Local,1982,02,04,331,24366.2734,7.0000,,
Loneragan50SU-83_133m_332,Lon50,Lon50,Mandurah Channel,NS,Local,1983,02,16,332,24366.2734,7.0000,,
Loneragan50AU-80_102.5m_371,Lon50,Lon50,Mandurah Channel,NS,Local,1980,03,25,371,24366.2734,7.0000,,
Loneragan50AU-81_102.5m_372,Lon50,Lon50,Mandurah Channel,NS,Local,1981,03,03,372,24366.2734,7.0000,,
Loneragan50AU-81_102.5m_373,Lon50,Lon50,Mandurah Channel,NS,Local,1981,03,10,373,24366.2734,7.0000,,
Loneragan50AU-82_133m_374,Lon50,Lon50,Mandurah Channel,NS,Local,1982,03,09,374,24366.2734,7.0000,,
