Site Code,Polygon ID,Site ID,AED Site,Type,Region,Year,mm,dd,ID,area,num_cells,num_outputs,age_surface,age_bottom,salinity_surface,salinity_ bottom,temp_surface,temp_bottom,oxygen_surface,oxygen_bottom,nh4_surface,nh4_bottom,CHLA,sal_strat,sal_strat_area,lowoxygen_area,hypoxia_area,temp_surface_avg,temp_surface_max,sal_strat_history,lowoxygen_frequency,hypoxia_frequency,anoxia_frequency,cyano_hab_index_avg,dino_hab_index_avg,mag_hsi_avg,wqi_avg
YoungMC1W196_21m_676,MC1,MC1,Mandurah Channel,NS,Local,1996,08,29,676,13567.8457,3.0000,,14.3060,12.1264,14.4232,25.0803,14.5299,14.7370,9.2554,8.5022,0.0340,0.0176,1.0342,10.6571,100.0000,0.0000,0.0000,13.2760,15.6527,15.0017,0.0000,0.0000,0.0000,0.0296,0.0652,0.0000,0.8244,
YoungMC1SP196_21m_691,MC1,MC1,Mandurah Channel,NS,Local,1996,11,12,691,13567.8457,3.0000,,13.4076,12.8202,34.7386,35.0066,18.2961,18.1576,7.5436,7.5496,0.0018,0.0016,0.3769,0.2680,0.0000,0.0000,0.0000,18.3747,22.9884,0.5002,0.0000,0.0000,0.0000,0.0000,0.0329,0.0000,0.9950,
YoungMC1SU197_21m_706,MC1,MC1,Mandurah Channel,NS,Local,1997,02,11,706,13567.8457,3.0000,,
YoungMC1AU197_21m_721,MC1,MC1,Mandurah Channel,NS,Local,1997,05,05,721,13567.8457,3.0000,,19.9806,20.1426,37.5372,37.5616,16.0285,15.9227,7.6199,7.6196,0.0025,0.0025,0.4754,0.0244,0.0000,0.0000,0.0000,18.7212,21.4908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000,0.9986,
YoungMC1W197_21m_736,MC1,MC1,Mandurah Channel,NS,Local,1997,07,28,736,13567.8457,3.0000,,21.7911,20.6280,30.0014,30.6058,13.8490,14.0540,8.2592,8.2008,0.0055,0.0051,0.6310,0.6044,0.0000,0.0000,0.0000,14.0899,16.7041,0.5001,0.0000,0.0000,0.0000,0.0000,0.0303,0.0000,0.9943,
YoungMC1SP197_21m_751,MC1,MC1,Mandurah Channel,NS,Local,1997,11,11,751,13567.8457,3.0000,,18.2709,17.3966,34.6888,34.8894,18.5850,18.4812,7.4998,7.4969,0.0020,0.0019,0.6111,0.2005,0.0000,0.0000,0.0000,17.7932,21.1880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0157,0.0000,0.9948,
VealeMC1W12008_21m_766,MC1,MC1,Mandurah Channel,NS,Local,2008,07,11,766,13567.8457,3.0000,,25.9744,24.5187,33.4547,33.9913,13.7059,13.7917,8.2354,8.1655,0.0022,0.0019,0.4082,0.5366,0.0000,0.0000,0.0000,13.7816,14.8257,0.0000,0.0000,0.0000,0.0000,0.0000,0.0188,0.0000,1.0000,
VealeMC1SP12008_21m_785,MC1,MC1,Mandurah Channel,NS,Local,2008,10,14,785,13567.8457,3.0000,,32.1381,22.6077,28.9279,32.3637,16.8635,16.1654,7.9872,7.8054,0.0041,0.0026,0.7616,3.4358,0.0000,0.0000,0.0000,15.8058,19.8788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0213,0.0000,1.0000,
VealeMC1SU12009_21m_805,MC1,MC1,Mandurah Channel,NS,Local,2009,01,14,805,13567.8457,3.0000,,25.2367,25.5161,37.2778,37.2978,20.5387,20.5331,6.0542,6.0221,0.0845,0.0862,17.5359,0.0199,0.0000,0.0000,0.0000,20.3665,25.5422,0.0000,0.0000,0.0000,0.0000,0.0000,0.0081,0.0000,0.9243,
VealeMC1AU12009_21m_825,MC1,MC1,Mandurah Channel,NS,Local,2009,04,07,825,13567.8457,3.0000,,5.2749,5.2758,36.2379,36.2376,18.5912,18.5608,7.3371,7.3366,0.0218,0.0218,1.8204,-0.0003,0.0000,0.0000,0.0000,18.4568,20.0451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0038,0.0000,0.9558,
VealeMC1W12009_21m_845,MC1,MC1,Mandurah Channel,NS,Local,2009,07,09,845,13567.8457,3.0000,,22.1637,22.1417,33.4993,33.5089,14.0455,14.0578,8.0868,8.0863,0.0052,0.0052,0.5054,0.0096,0.0000,0.0000,0.0000,13.9540,16.2069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0097,0.0000,0.9995,
VealeMC1SP12009_21m_865,MC1,MC1,Mandurah Channel,NS,Local,2009,10,12,865,13567.8457,3.0000,,
VealeMC1SU12010_21m_885,MC1,MC1,Mandurah Channel,NS,Local,2010,01,15,885,13567.8457,3.0000,,
VealeMC1AU12010_21m_905,MC1,MC1,Mandurah Channel,NS,Local,2010,04,15,905,13567.8457,3.0000,,
HallettMC1AU-16_21m_1480,MC1,MC1,Mandurah Channel,NS,Local,2016,06,01,1480,13567.8457,3.0000,,24.2368,24.1992,35.7092,35.7136,15.3662,15.0047,7.4999,7.4934,0.0021,0.0021,0.3438,0.0044,0.0000,0.0000,0.0000,16.9325,18.9610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0028,0.0000,1.0000,
HallettMC1SP-16_21m_1481,MC1,MC1,Mandurah Channel,NS,Local,2016,10,31,1481,13567.8457,3.0000,,32.6117,27.9963,31.0441,32.3220,17.4881,16.9961,7.9909,7.8442,0.0039,0.0031,15.3081,1.2779,0.0000,0.0000,0.0000,17.3093,20.3103,0.7503,0.0000,0.0000,0.0000,0.0000,0.0348,0.0000,0.9454,
HallettMC1SU-17_21m_1482,MC1,MC1,Mandurah Channel,NS,Local,2017,02,15,1482,13567.8457,3.0000,,27.8025,23.5172,33.7926,35.5114,22.0972,20.8744,6.7373,6.7694,0.0296,0.0098,9.3015,1.7188,0.0000,0.0000,0.0000,23.3679,30.3542,0.0000,0.2500,0.0000,0.0000,0.0000,0.0087,0.0000,0.9319,
HallettMC1W-16_21m_1483,MC1,MC1,Mandurah Channel,NS,Local,2016,07,27,1483,13567.8457,3.0000,,34.5476,23.6306,31.4415,33.4259,13.1473,13.9416,7.9369,7.7701,0.0084,0.0044,0.6247,1.9844,0.0000,0.0000,0.0000,13.8171,15.9452,0.0000,0.0000,0.0000,0.0000,0.0000,0.0189,0.0000,0.9997,
HallettMC1AU17_21m_1608,MC1,MC1,Mandurah Channel,NS,Local,2017,04,13,1608,13567.8457,3.0000,,10.5217,10.5237,36.1998,36.1993,20.6713,20.6571,7.0724,7.0715,0.0131,0.0131,1.2454,-0.0004,0.0000,0.0000,0.0000,20.0673,22.2705,0.0000,0.0000,0.0000,0.0000,0.0000,0.0050,0.0000,0.9747,
HallettMC1SP17_21m_1612,MC1,MC1,Mandurah Channel,NS,Local,2017,10,19,1612,13567.8457,3.0000,,
HallettMC1SU18_21m_1616,MC1,MC1,Mandurah Channel,NS,Local,2018,01,11,1616,13567.8457,3.0000,,
HallettMC1W17_21m_1620,MC1,MC1,Mandurah Channel,NS,Local,2017,06,26,1620,13567.8457,3.0000,,31.8460,31.9670,34.7771,34.7734,14.5865,14.5876,7.5330,7.5333,0.0024,0.0024,0.3300,-0.0037,0.0000,0.0000,0.0000,15.3502,17.1813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0042,0.0000,1.0000,
YoungMC2SU-96_102.5m_3,MC2,MC2,Mandurah Channel,NS,Local,1996,01,17,3,11380.1270,3.0000,,
YoungMC2AU-96_102.5m_18,MC2,MC2,Mandurah Channel,NS,Local,1996,04,22,18,11380.1270,3.0000,,16.2077,16.2366,37.7860,37.7991,17.5598,17.5654,7.3208,7.3207,0.0048,0.0048,0.3806,0.0131,0.0000,0.0000,0.0000,19.2581,22.0794,0.0000,0.0000,0.0000,0.0000,0.0000,0.0021,0.0000,0.9840,
YoungMC2W-96_102.5m_33,MC2,MC2,Mandurah Channel,NS,Local,1996,07,25,33,11380.1270,3.0000,,17.4116,15.9531,19.8983,22.3302,12.3365,12.7244,9.3429,9.1160,0.0636,0.0540,1.0095,2.4319,25.0000,0.0000,0.0000,12.7765,15.2572,0.7501,0.0000,0.0000,0.0000,0.0159,0.1015,0.0000,0.9233,
YoungMC2SP-96_102.5m_48,MC2,MC2,Mandurah Channel,NS,Local,1996,10,15,48,11380.1270,3.0000,,17.8677,13.6146,19.9490,27.5886,17.2462,16.1278,8.1424,7.8470,0.0711,0.0438,1.2267,7.6396,75.0000,0.0000,0.0000,16.1432,21.8039,17.2520,0.0000,0.0000,0.0000,0.0450,0.0898,0.0000,0.8704,
YoungMC2SU-97_102.5m_63,MC2,MC2,Mandurah Channel,NS,Local,1997,01,13,63,11380.1270,3.0000,,
YoungMC2AU-97_102.5m_78,MC2,MC2,Mandurah Channel,NS,Local,1997,04,08,78,11380.1270,3.0000,,6.3014,6.3018,36.3314,36.3331,19.5833,19.5877,7.2407,7.2395,0.0239,0.0239,1.2396,0.0017,0.0000,0.0000,0.0000,19.4268,20.9461,0.0000,0.0000,0.0000,0.0000,0.0000,0.0028,0.0000,0.9836,
YoungMC2W-97_102.5m_93,MC2,MC2,Mandurah Channel,NS,Local,1997,07,30,93,11380.1270,3.0000,,26.7370,25.4597,28.3745,29.0675,14.6583,14.4905,8.2272,8.1648,0.0063,0.0058,0.5923,0.6931,0.0000,0.0000,0.0000,13.6434,16.5374,0.2501,0.0000,0.0000,0.0000,0.0007,0.0507,0.0000,0.9902,
YoungMC2SP-97_102.5m_108,MC2,MC2,Mandurah Channel,NS,Local,1997,10,13,108,11380.1270,3.0000,,30.7836,27.0872,23.1263,25.8166,18.9590,18.4408,8.1959,8.0587,0.0090,0.0075,1.8338,2.6904,10.8212,0.0000,0.0000,17.4986,21.0158,9.0020,0.0000,0.0000,0.0000,0.0052,0.0683,0.0000,0.9502,
VealeMC2SU-9_102.5m_123,MC2,MC2,Mandurah Channel,NS,Local,2009,01,14,123,11380.1270,3.0000,,28.8377,28.8205,37.6021,37.6000,20.6791,20.6865,5.7806,5.7785,0.1019,0.1018,20.2796,-0.0021,0.0000,0.0000,0.0000,20.8546,25.1526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0111,0.0000,0.8725,
VealeMC2AU-9_102.5m_143,MC2,MC2,Mandurah Channel,NS,Local,2009,04,07,143,11380.1270,3.0000,,5.3576,5.3581,36.3755,36.3783,18.4197,18.3807,7.3203,7.3194,0.0230,0.0230,1.7885,0.0028,0.0000,0.0000,0.0000,18.2960,20.0451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0023,0.0000,0.9616,
VealeMC2W-8_102.5m_163,MC2,MC2,Mandurah Channel,NS,Local,2008,07,11,163,11380.1270,3.0000,,29.4491,26.8691,32.1548,33.1364,13.5293,13.5346,8.3501,8.2428,0.0031,0.0024,0.4389,0.9816,0.0000,0.0000,0.0000,13.4464,14.8891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0282,0.0000,1.0000,
VealeMC2SP-8_102.5m_178,MC2,MC2,Mandurah Channel,NS,Local,2008,10,14,178,11380.1270,3.0000,,36.2063,32.4862,27.3071,29.0046,17.1373,16.4022,8.0322,7.9055,0.0053,0.0041,1.0140,1.6975,0.0000,0.0000,0.0000,16.0597,20.8578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0442,0.0000,0.9998,
VealeMC2SU-10_102.5m_198,MC2,MC2,Mandurah Channel,NS,Local,2010,01,15,198,11380.1270,3.0000,,
VealeMC2AU-10_102.5m_218,MC2,MC2,Mandurah Channel,NS,Local,2010,04,15,218,11380.1270,3.0000,,
VealeMC2W-9_102.5m_238,MC2,MC2,Mandurah Channel,NS,Local,2009,07,09,238,11380.1270,3.0000,,27.3773,27.2486,32.6093,32.6315,13.7119,13.7290,8.2283,8.2241,0.0072,0.0071,0.5515,0.0222,0.0000,0.0000,0.0000,13.5880,16.2132,0.2501,0.0000,0.0000,0.0000,0.0000,0.0150,0.0000,0.9984,
VealeMC2SP-9_102.5m_258,MC2,MC2,Mandurah Channel,NS,Local,2009,10,13,258,11380.1270,3.0000,,
YoungMC2SU296_21m_647,MC2,MC2,Mandurah Channel,NS,Local,1996,02,16,647,11380.1270,3.0000,,
YoungMC2AU296_21m_662,MC2,MC2,Mandurah Channel,NS,Local,1996,05,22,662,11380.1270,3.0000,,10.8321,10.8549,36.2823,36.2834,16.8947,16.8954,7.3288,7.3289,0.0017,0.0017,0.3357,0.0011,0.0000,0.0000,0.0000,16.8013,19.1592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000,1.0000,
YoungMC2W296_21m_677,MC2,MC2,Mandurah Channel,NS,Local,1996,08,29,677,11380.1270,3.0000,,15.0303,13.4591,10.0398,19.2251,14.3575,14.5031,9.5501,8.8683,0.0408,0.0267,1.1509,9.1852,67.8181,0.0000,0.0000,13.0735,15.5294,16.0019,0.0000,0.0000,0.0000,0.0286,0.0578,0.0000,0.7937,
YoungMC2SP296_21m_692,MC2,MC2,Mandurah Channel,NS,Local,1996,11,12,692,11380.1270,3.0000,,16.3195,15.1556,33.2609,33.8152,19.2132,18.7361,7.4559,7.4760,0.0028,0.0024,0.4073,0.5543,0.0000,0.0000,0.0000,18.8392,21.9975,1.5005,0.0000,0.0000,0.0000,0.0000,0.0427,0.0000,0.9901,
YoungMC2SU297_21m_707,MC2,MC2,Mandurah Channel,NS,Local,1997,02,11,707,11380.1270,3.0000,,
YoungMC2AU297_21m_722,MC2,MC2,Mandurah Channel,NS,Local,1997,05,05,722,11380.1270,3.0000,,22.3490,23.0637,37.8890,37.9826,15.8519,15.5766,7.6372,7.6491,0.0024,0.0025,0.5047,0.0936,0.0000,0.0000,0.0000,18.6449,21.7214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000,0.9992,
YoungMC2W297_21m_737,MC2,MC2,Mandurah Channel,NS,Local,1997,07,28,737,11380.1270,3.0000,,28.4522,27.6643,27.4228,27.7642,13.3956,13.5457,8.5055,8.4679,0.0073,0.0071,0.6707,0.3414,0.0000,0.0000,0.0000,13.6823,16.5374,0.2501,0.0000,0.0000,0.0000,0.0007,0.0457,0.0000,0.9914,
YoungMC2SP297_21m_752,MC2,MC2,Mandurah Channel,NS,Local,1997,11,11,752,11380.1270,3.0000,,24.7273,18.2040,33.2119,34.6802,19.9350,18.4105,7.4385,7.4571,0.0034,0.0020,0.8542,1.4683,0.0000,0.0000,0.0000,18.3623,22.6548,0.5001,0.0000,0.0000,0.0000,0.0000,0.0280,0.0000,0.9872,
VealeMC2W22008_21m_767,MC2,MC2,Mandurah Channel,NS,Local,2008,07,11,767,11380.1270,3.0000,,29.4491,26.8691,32.1548,33.1364,13.5293,13.5346,8.3501,8.2428,0.0031,0.0024,0.4389,0.9816,0.0000,0.0000,0.0000,13.4464,14.8891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0282,0.0000,1.0000,
VealeMC2SP22008_21m_786,MC2,MC2,Mandurah Channel,NS,Local,2008,10,14,786,11380.1270,3.0000,,36.2063,32.4862,27.3071,29.0046,17.1373,16.4022,8.0322,7.9055,0.0053,0.0041,1.0140,1.6975,0.0000,0.0000,0.0000,16.0597,20.8578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0442,0.0000,0.9998,
VealeMC2SU22009_21m_806,MC2,MC2,Mandurah Channel,NS,Local,2009,01,14,806,11380.1270,3.0000,,28.8377,28.8205,37.6021,37.6000,20.6791,20.6865,5.7806,5.7785,0.1019,0.1018,20.2796,-0.0021,0.0000,0.0000,0.0000,20.8546,25.1526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0111,0.0000,0.8725,
VealeMC2AU22009_21m_826,MC2,MC2,Mandurah Channel,NS,Local,2009,04,07,826,11380.1270,3.0000,,5.3576,5.3581,36.3755,36.3783,18.4197,18.3807,7.3203,7.3194,0.0230,0.0230,1.7885,0.0028,0.0000,0.0000,0.0000,18.2960,20.0451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0023,0.0000,0.9616,
VealeMC2W22009_21m_846,MC2,MC2,Mandurah Channel,NS,Local,2009,07,09,846,11380.1270,3.0000,,27.3773,27.2486,32.6093,32.6315,13.7119,13.7290,8.2283,8.2241,0.0072,0.0071,0.5515,0.0222,0.0000,0.0000,0.0000,13.5880,16.2132,0.2501,0.0000,0.0000,0.0000,0.0000,0.0150,0.0000,0.9984,
VealeMC2SP22009_21m_866,MC2,MC2,Mandurah Channel,NS,Local,2009,10,12,866,11380.1270,3.0000,,
VealeMC2SU22010_21m_886,MC2,MC2,Mandurah Channel,NS,Local,2010,01,15,886,11380.1270,3.0000,,
VealeMC2AU22010_21m_906,MC2,MC2,Mandurah Channel,NS,Local,2010,04,15,906,11380.1270,3.0000,,
HallettMC2AU-16_21m_1484,MC2,MC2,Mandurah Channel,NS,Local,2016,06,01,1484,11380.1270,3.0000,,33.8009,33.3967,35.4817,35.4958,14.8817,14.1506,7.4074,7.4052,0.0035,0.0034,0.3713,0.0140,0.0000,0.0000,0.0000,16.7478,19.2942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0029,0.0000,1.0000,
HallettMC2SP-16_21m_1485,MC2,MC2,Mandurah Channel,NS,Local,2016,10,31,1485,11380.1270,3.0000,,36.6567,35.2204,29.9195,30.3596,17.8599,17.5550,8.1458,8.0859,0.0039,0.0040,17.4628,0.4401,0.0000,0.0000,0.0000,17.6884,22.7966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0661,0.0000,0.9082,
HallettMC2SU-17_21m_1486,MC2,MC2,Mandurah Channel,NS,Local,2017,02,15,1486,11380.1270,3.0000,,32.4178,30.3397,32.6443,35.4204,22.6261,21.5243,6.6101,6.6559,0.0504,0.0195,13.7912,2.7761,0.0000,0.0000,0.0000,23.9833,31.8215,0.0000,2.7501,0.0000,0.0000,0.0000,0.0089,0.0000,0.8520,
HallettMC2W-16_21m_1487,MC2,MC2,Mandurah Channel,NS,Local,2016,07,27,1487,11380.1270,3.0000,,44.7619,34.6227,29.3754,31.4259,13.0664,12.9660,7.9610,7.8743,0.0136,0.0088,0.6871,2.0505,0.0000,0.0000,0.0000,13.3329,15.5983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0367,0.0000,0.9989,
HallettMC2AU17_21m_1609,MC2,MC2,Mandurah Channel,NS,Local,2017,04,13,1609,11380.1270,3.0000,,10.7428,10.7466,36.2787,36.2801,20.8909,20.8823,7.0281,7.0263,0.0136,0.0136,1.1976,0.0015,0.0000,0.0000,0.0000,20.3999,22.7939,0.0000,0.0000,0.0000,0.0000,0.0000,0.0037,0.0000,0.9804,
HallettMC2SP17_21m_1613,MC2,MC2,Mandurah Channel,NS,Local,2017,10,19,1613,11380.1270,3.0000,,
HallettMC2SU18_21m_1617,MC2,MC2,Mandurah Channel,NS,Local,2018,01,11,1617,11380.1270,3.0000,,
HallettMC2W17_21m_1621,MC2,MC2,Mandurah Channel,NS,Local,2017,06,26,1621,11380.1270,3.0000,,36.2745,36.2247,34.6673,34.6693,14.4415,14.4428,7.5235,7.5234,0.0026,0.0026,0.3285,0.0021,0.0000,0.0000,0.0000,15.1069,16.6957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0051,0.0000,1.0000,
VealeMC4SU-9_102.5m_125,MC3,MC3,Mandurah Channel,NS,Local,2009,01,14,125,26268.4375,5.0000,,30.0613,30.0658,37.6405,37.6399,20.6759,20.6847,5.6975,5.6970,0.1057,0.1056,21.7475,-0.0006,0.0000,11.0711,0.0000,20.8679,25.5971,0.0000,0.0000,0.0000,0.0000,0.0000,0.0117,0.0000,0.8580,
VealeMC4AU-9_102.5m_145,MC3,MC3,Mandurah Channel,NS,Local,2009,04,07,145,26268.4375,5.0000,,5.3599,5.3604,36.3935,36.4043,18.3708,18.3415,7.3218,7.3199,0.0231,0.0231,1.7912,0.0108,0.0000,0.0000,0.0000,18.2374,20.0451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000,0.9623,
VealeMC4SP-8_102.5m_180,MC3,MC3,Mandurah Channel,NS,Local,2008,10,14,180,26268.4375,5.0000,,35.9895,32.9700,27.3254,28.7607,17.0087,16.5343,8.0331,7.9240,0.0053,0.0042,1.0463,1.4352,0.0000,0.0000,0.0000,16.1016,20.8309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0410,0.0000,0.9997,
VealeMC4SU-10_102.5m_200,MC3,MC3,Mandurah Channel,NS,Local,2010,01,15,200,26268.4375,5.0000,,
VealeMC4AU-10_102.5m_220,MC3,MC3,Mandurah Channel,NS,Local,2010,04,15,220,26268.4375,5.0000,,
VealeMC4W-9_102.5m_240,MC3,MC3,Mandurah Channel,NS,Local,2009,07,09,240,26268.4375,5.0000,,26.9518,26.8598,32.6179,32.6352,13.7358,13.7492,8.2214,8.2187,0.0070,0.0070,0.5510,0.0173,0.0000,0.0000,0.0000,13.5889,16.1997,0.2501,0.0000,0.0000,0.0000,0.0000,0.0149,0.0000,0.9985,
VealeMC4SP-9_102.5m_260,MC3,MC3,Mandurah Channel,NS,Local,2009,10,12,260,26268.4375,5.0000,,
VealeMC4SP42008_21m_788,MC3,MC3,Mandurah Channel,NS,Local,2008,10,14,788,26268.4375,5.0000,,35.9895,32.9700,27.3254,28.7607,17.0087,16.5343,8.0331,7.9240,0.0053,0.0042,1.0463,1.4352,0.0000,0.0000,0.0000,16.1016,20.8309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0410,0.0000,0.9997,
VealeMC4SU42009_21m_808,MC3,MC3,Mandurah Channel,NS,Local,2009,01,14,808,26268.4375,5.0000,,30.0613,30.0658,37.6405,37.6399,20.6759,20.6847,5.6975,5.6970,0.1057,0.1056,21.7475,-0.0006,0.0000,11.0711,0.0000,20.8679,25.5971,0.0000,0.0000,0.0000,0.0000,0.0000,0.0117,0.0000,0.8580,
VealeMC4AU42009_21m_828,MC3,MC3,Mandurah Channel,NS,Local,2009,04,07,828,26268.4375,5.0000,,5.3599,5.3604,36.3935,36.4043,18.3708,18.3415,7.3218,7.3199,0.0231,0.0231,1.7912,0.0108,0.0000,0.0000,0.0000,18.2374,20.0451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000,0.9623,
